month_end,equity,monthly_return,monthly_pnl
1971-04-30,8102.336272912006,-0.008697877459428738,-71.09147295706407
1971-05-31,7970.40510652908,-0.01628310180410597,-131.93116638292668
1971-06-30,7957.817214413079,-0.0015793290237768876,-12.587892116001058
1971-07-31,7931.489465339506,-0.003308413395810117,-26.327749073572704
1971-08-31,7906.471936959248,-0.0031542030648321617,-25.017528380258227
1971-09-30,7860.965054330943,-0.005755649674234697,-45.50688262830499
1971-10-31,7831.347101450083,-0.003767724786480464,-29.617952880859775
1971-11-30,7836.609494664717,0.0006719652629953998,5.262393214634358
1971-12-31,7988.953894495127,0.019440090760440176,152.3443998304101
1972-01-31,7991.509725386327,0.00031992059598207057,2.555830891199548
1972-02-29,8125.433476002128,0.0167582540993938,133.9237506158015
1972-03-31,8102.783121939367,-0.0027875871643842087,-22.650354062760925
1972-04-30,8003.934479216285,-0.012199344501204412,-98.84864272308278
1972-05-31,7948.50510211929,-0.006925266222621795,-55.42937709699436
1972-06-30,7934.48998669636,-0.0017632391553971116,-14.015115422930648
1972-07-31,7934.48998669636,0.0,0.0
1972-08-31,7818.272832334091,-0.014647085642193525,-116.21715436226896
1972-09-30,7812.16242684267,-0.0007815543947442549,-6.110405491420352
1972-10-31,7825.252372268521,0.001675585415489289,13.089945425850601
1972-11-30,7909.315267419931,0.01074251553206329,84.06289515140998
1972-12-31,7863.15110892689,-0.005836682055550435,-46.164158493041214
1973-01-31,7833.502656544121,-0.0037705561004810484,-29.648452382768482
1973-02-28,7825.562665783318,-0.0010135939322328813,-7.939990760803084
1973-03-31,7825.562665783318,0.0,0.0
1973-04-30,7825.562665783318,0.0,0.0
1973-05-31,7825.562665783318,0.0,0.0
1973-06-30,7825.562665783318,0.0,0.0
1973-07-31,7765.2357420576445,-0.007708956697701552,-60.32692372567362
1973-08-31,7743.349530311429,-0.002818486453370239,-21.88621174621585
1973-09-30,7776.53050584723,0.004285093344413182,33.180975535801736
1973-10-31,7672.424902656399,-0.013387152935689373,-104.10560319083106
1973-11-30,7628.446174512434,-0.005732050649168152,-43.97872814396578
1973-12-31,7692.632640619393,0.008414094382865889,64.18646610695941
1974-01-31,7532.645371520837,-0.020797466429603784,-159.98726909855577
1974-02-28,7561.27859604738,0.003801217648556676,28.633224526543017
1974-03-31,7485.134766497863,-0.010070231982897804,-76.14382954951725
1974-04-30,7485.134766497863,0.0,0.0
1974-05-31,7467.363244368259,-0.0023742421057194596,-17.77152212960391
1974-06-30,7391.711069603899,-0.010131042549914149,-75.6521747643601
1974-07-31,7391.711069603899,0.0,0.0
1974-08-31,7391.711069603899,0.0,0.0
1974-09-30,7391.711069603899,0.0,0.0
1974-10-31,7471.382617313773,0.010778498639847811,79.67154770987418
1974-11-30,7398.487622990043,-0.009756560205444131,-72.89499432373032
1974-12-31,7398.487622990043,0.0,0.0
1975-01-31,7500.414018970875,0.0137766529018859,101.92639598083224
1975-02-28,7667.225176581087,0.022240259962756026,166.81115761021192
1975-03-31,7579.905781347931,-0.011388656681150522,-87.31939523315577
1975-04-30,7671.790323366277,0.012122121919305284,91.88454201834611
1975-05-31,7812.671177662281,0.018363491226671913,140.88085429600324
1975-06-30,7746.124299736954,-0.008517813742833003,-66.54687792532695
1975-07-31,7608.090226403215,-0.017819759662057844,-138.0340733337389
1975-08-31,7555.336167425816,-0.0069339423439434,-52.75405897739893
1975-09-30,7546.806379392194,-0.0011289753155389048,-8.529788033622026
1975-10-31,7502.387437445345,-0.005885793236744763,-44.41894194684846
1975-11-30,7463.383029621511,-0.005198932759611807,-39.0044078238343
1975-12-31,7463.383029621511,0.0,0.0
1976-01-31,7635.980531528859,0.023125907007897517,172.59750190734758
1976-02-29,7622.073826399508,-0.0018212075151226026,-13.906705129350485
1976-03-31,7649.383188597385,0.003582930685253727,27.309362197876908
1976-04-30,7567.481344753653,-0.010706986671267793,-81.90184384373242
1976-05-31,7567.481344753653,0.0,0.0
1976-06-30,7563.728984996093,-0.0004958531890086881,-3.7523597575600434
1976-07-31,7548.1219753351,-0.002063401490448924,-15.607009660992844
1976-08-31,7548.1219753351,0.0,0.0
1976-09-30,7530.980820497628,-0.002270916513204657,-17.14115483747173
1976-10-31,7487.122936337995,-0.005823661645806055,-43.857884159632704
1976-11-30,7543.542014128392,0.007535481689044055,56.41907779039684
1976-12-31,7538.026822222962,-0.0007311143618077276,-5.515191905429674
1977-01-31,7502.53376290333,-0.004708534495392658,-35.493059319632266
1977-02-28,7490.618899267858,-0.0015881119648385456,-11.914863635472102
1977-03-31,7490.618899267858,0.0,0.0
1977-04-30,7484.73073139829,-0.0007860722790400398,-5.888167869567951
1977-05-31,7478.998972759636,-0.0007657935661746773,-5.731758638654355
1977-06-30,7439.956490264738,-0.005220281836793905,-39.04248249489774
1977-07-31,7439.956490264738,0.0,0.0
1977-08-31,7439.956490264738,0.0,0.0
1977-09-30,7439.956490264738,0.0,0.0
1977-10-31,7433.552828203319,-0.0008607122998364192,-6.4036620614188
1977-11-30,7361.3157407606495,-0.0097177068774702,-72.23708744266969
1977-12-31,7362.6231785898035,0.00017760925834409136,1.3074378291539688
1978-01-31,7350.796886802519,-0.0016062606357031273,-11.82629178728439
1978-02-28,7350.796886802519,0.0,0.0
1978-03-31,7325.787213427799,-0.0034023077715046313,-25.009673374720478
1978-04-30,7354.982581644178,0.003985287500961832,29.195368216379393
1978-05-31,7365.430323278002,0.0014204984876373672,10.44774163382408
1978-06-30,7321.45094125896,-0.005971053976309926,-43.97938201904253
1978-07-31,7404.5726517386975,0.011353174547864331,83.12171047973789
1978-08-31,7486.209607241889,0.01102520825209563,81.63695550319153
1978-09-30,7532.217275269493,0.006145655871443667,46.00766802760427
1978-10-31,7462.774830058354,-0.009219389546706092,-69.44244521113887
1978-11-30,7479.612604027732,0.0022562350268908737,16.83777396937785
1978-12-31,7461.692281571372,-0.002395889119539363,-17.920322456359827
1979-01-31,7453.185656825322,-0.001140039608314991,-8.506624746049965
1979-02-28,7453.185656825322,0.0,0.0
1979-03-31,7429.668356201021,-0.0031553354105388065,-23.517300624301242
1979-04-30,7383.453941731984,-0.006220252675271265,-46.214414469037365
1979-05-31,7383.453941731984,0.0,0.0
1979-06-30,7432.2351967009,0.006606834058136446,48.78125496891607
1979-07-31,7478.955473581437,0.006286167706489598,46.72027688053731
1979-08-31,7410.024199103069,-0.009216698069918983,-68.93127447836832
1979-09-30,7377.583892380701,-0.004377894842272467,-32.440306722367495
1979-10-31,7341.06199068872,-0.004950387853901672,-36.52190169198184
1979-11-30,7361.011972820677,0.0027175880216325776,19.949982131957768
1979-12-31,7247.407797815445,-0.01543322785300405,-113.60417500523272
1980-01-31,7413.576767149641,0.022928055653813617,166.16896933419594
1980-02-29,7308.159623475063,-0.014219471516325521,-105.41714367457735
1980-03-31,7301.721629170952,-0.0008809323599653363,-6.437994304111271
1980-04-30,7366.9783963981245,0.008937175441811718,65.25676722717253
1980-05-31,7481.801510276645,0.01558618848871074,114.82311387852042
1980-06-30,7527.456793677046,0.006102177842821854,45.65528340040146
1980-07-31,7554.905138353474,0.003646430053173333,27.44834467642795
1980-08-31,7542.431242528497,-0.001651098934605022,-12.473895824977262
1980-09-30,7510.182381174213,-0.004275658646040625,-32.24886135428369
1980-10-31,7506.353932535298,-0.0005097677319411131,-3.828448638915688
1980-11-30,7443.4376047634305,-0.008381742765840583,-62.916327771867145
1980-12-31,7426.513418924458,-0.0022737056099109143,-16.924185838972335
1981-01-31,7277.248078043111,-0.020098979488946345,-149.26534088134758
1981-02-28,7231.821968070836,-0.006242209896531348,-45.42610997227439
1981-03-31,7191.8624802996665,-0.005525507672560881,-39.959487771169734
1981-04-30,7063.449363504536,-0.01785533540816253,-128.41311679513
1981-05-31,7006.751581186421,-0.008026925571387511,-56.69778231811506
1981-06-30,6894.151083204941,-0.01607028544922584,-112.60049798148066
1981-07-31,6879.862968768383,-0.0020724980152183603,-14.288114436557407
1981-08-31,6855.459572602264,-0.003547075904985264,-24.40339616611891
1981-09-30,6848.899914061265,-0.0009568517575706537,-6.559658540999408
1981-10-31,6869.054768930563,0.002942787180743922,20.154854869298106
1981-11-30,6839.243180545117,-0.004339984086353055,-29.811588385446157
1981-12-31,6815.607896738179,-0.0034558332235020695,-23.635283806937878
1982-01-31,6809.22719850907,-0.0009361891596144645,-6.38069822910893
1982-02-28,6802.8744935181385,-0.0009329553568608873,-6.35270499093167
1982-03-31,6981.281074672009,0.026225176037549813,178.40658115387032
1982-04-30,7042.072310402859,0.008707747916267161,60.79123573085053
1982-05-31,7042.072310402859,0.0,0.0
1982-06-30,7042.072310402859,0.0,0.0
1982-07-31,7042.072310402859,0.0,0.0
1982-08-31,7052.549094009251,0.0014877415545584416,10.476783606392019
1982-09-30,7101.313319769575,0.0069144113866213,48.764225760323825
1982-10-31,7101.313319769575,0.0,0.0
1982-11-30,7078.861532337585,-0.0031616387590568396,-22.451787431989942
1982-12-31,7078.861532337585,0.0,0.0
1983-01-31,7078.861532337585,0.0,0.0
1983-02-28,7078.861532337585,0.0,0.0
1983-03-31,7078.861532337585,0.0,0.0
1983-04-30,7078.861532337585,0.0,0.0
1983-05-31,7078.861532337585,0.0,0.0
1983-06-30,7078.861532337585,0.0,0.0
1983-07-31,7078.861532337585,0.0,0.0
1983-08-31,7078.861532337585,0.0,0.0
1983-09-30,7078.861532337585,0.0,0.0
1983-10-31,7078.861532337585,0.0,0.0
1983-11-30,7078.861532337585,0.0,0.0
1983-12-31,7078.861532337585,0.0,0.0
1984-01-31,7078.861532337585,0.0,0.0
1984-02-29,7063.663735815717,-0.002146926656559356,-15.19779652186844
1984-03-31,7063.663735815717,0.0,0.0
1984-04-30,7063.663735815717,0.0,0.0
1984-05-31,7063.663735815717,0.0,0.0
1984-06-30,7063.663735815717,0.0,0.0
1984-07-31,7063.663735815717,0.0,0.0
1984-08-31,7073.774912394782,0.0014314351528086355,10.111176579065614
1984-09-30,7073.774912394782,0.0,0.0
1984-10-31,7073.774912394782,0.0,0.0
1984-11-30,7073.774912394782,0.0,0.0
1984-12-31,7073.774912394782,0.0,0.0
1985-01-31,7073.774912394782,0.0,0.0
1985-02-28,7073.774912394782,0.0,0.0
1985-03-31,7073.774912394782,0.0,0.0
1985-04-30,7073.774912394782,0.0,0.0
1985-05-31,7073.774912394782,0.0,0.0
1985-06-30,7073.774912394782,0.0,0.0
1985-07-31,7073.774912394782,0.0,0.0
1985-08-31,7073.774912394782,0.0,0.0
1985-09-30,7073.774912394782,0.0,0.0
1985-10-31,7073.774912394782,0.0,0.0
1985-11-30,7073.774912394782,0.0,0.0
1985-12-31,7073.774912394782,0.0,0.0
1986-01-31,7070.2013779012,-0.0005051806903439982,-3.573534493581974
1986-02-28,7070.2013779012,0.0,0.0
1986-03-31,7070.2013779012,0.0,0.0
1986-04-30,7066.182034177357,-0.0005684906990635064,-4.0193437238431216
1986-05-31,7062.545264277716,-0.0005146725462280566,-3.636769899640967
1986-06-30,7062.545264277716,0.0,0.0
1986-07-31,7062.545264277716,0.0,0.0
1986-08-31,7062.545264277716,0.0,0.0
1986-09-30,7072.537927960926,0.0014148813649028646,9.992663683209685
1986-10-31,7099.475116197707,0.0038087018424159957,26.937188236781367
1986-11-30,7099.475116197707,0.0,0.0
1986-12-31,7095.880318851865,-0.0005063469181885161,-3.5947973458423803
1987-01-31,7138.690230128546,0.006033065575098195,42.809911276681305
1987-02-28,7142.491974674619,0.0005325549118277983,3.8017445460727686
1987-03-31,7142.491974674619,0.0,0.0
1987-04-30,7130.205430079718,-0.0017202041862232065,-12.286544594900988
1987-05-31,7109.04984574657,-0.002967037140879647,-21.155584333148
1987-06-30,7109.04984574657,0.0,0.0
1987-07-31,7109.04984574657,0.0,0.0
1987-08-31,7109.04984574657,0.0,0.0
1987-09-30,7109.04984574657,0.0,0.0
1987-10-31,7104.886906145219,-0.0005855831217503882,-4.162939601351354
1987-11-30,6944.998374923557,-0.022504021996939794,-159.88853122166165
1987-12-31,6961.149234540519,0.0023255382859810325,16.150859616961498
1988-01-31,7022.701113775923,0.008842200786328469,61.55187923540416
1988-02-29,7022.701113775923,0.0,0.0
1988-03-31,7018.189431054104,-0.0006424426511572046,-4.511682721818943
1988-04-30,7013.725478003218,-0.0006360547965738039,-4.463953050885721
1988-05-31,7013.725478003218,0.0,0.0
1988-06-30,7013.725478003218,0.0,0.0
1988-07-31,7013.725478003218,0.0,0.0
1988-08-31,7013.725478003218,0.0,0.0
1988-09-30,7013.725478003218,0.0,0.0
1988-10-31,7013.725478003218,0.0,0.0
1988-11-30,7009.772147672234,-0.0005636562684672164,-3.9533303309844996
1988-12-31,7009.772147672234,0.0,0.0
1989-01-31,7009.772147672234,0.0,0.0
1989-02-28,7005.68185902826,-0.0005835123535836706,-4.090288643973508
1989-03-31,7005.68185902826,0.0,0.0
1989-04-30,7005.68185902826,0.0,0.0
1989-05-31,7005.68185902826,0.0,0.0
1989-06-30,7005.68185902826,0.0,0.0
1989-07-31,7005.68185902826,0.0,0.0
1989-08-31,7005.68185902826,0.0,0.0
1989-09-30,7005.68185902826,0.0,0.0
1989-10-31,6998.637232367232,-0.0010055590309099305,-7.044626661027905
1989-11-30,6993.4355024565175,-0.0007432489694790823,-5.2017299107146755
1989-12-31,6993.4355024565175,0.0,0.0
1990-01-31,6993.4355024565175,0.0,0.0
1990-02-28,6988.177774860779,-0.0007518089777036607,-5.257727595738288
1990-03-31,6995.688784726676,0.0010748166557692507,7.511009865896995
1990-04-30,6990.902985087656,-0.0006841069959356849,-4.785799639020297
1990-05-31,6986.01012138352,-0.0006998900878145697,-4.892863704136289
1990-06-30,6986.01012138352,0.0,0.0
1990-07-31,6986.01012138352,0.0,0.0
1990-08-31,6970.69520819295,-0.0021922260237917657,-15.314913190569314
1990-09-30,6970.69520819295,0.0,0.0
1990-10-31,6962.999019873335,-0.0011040775833334182,-7.69618831961543
1990-11-30,6950.795246810765,-0.001752660459629296,-12.20377306256978
1990-12-31,6950.795246810765,0.0,0.0
1991-01-31,6935.635181176175,-0.002181054842831931,-15.160065634589955
1991-02-28,6951.1517100806805,0.0022372181493366394,15.516528904505321
1991-03-31,6939.44764014311,-0.0016837598179013646,-11.704069937570239
1991-04-30,6939.44764014311,0.0,0.0
1991-05-31,6939.44764014311,0.0,0.0
1991-06-30,6939.44764014311,0.0,0.0
1991-07-31,6947.163067628985,0.0011118215578489465,7.715427485874898
1991-08-31,6947.163067628985,0.0,0.0
1991-09-30,6947.163067628985,0.0,0.0
1991-10-31,6947.163067628985,0.0,0.0
1991-11-30,6940.914682549465,-0.000899415346767185,-6.248385079519721
1991-12-31,6977.886917050895,0.005326709258418605,36.97223450142974
1992-01-31,6927.742772946891,-0.007186150291641158,-50.144144104004226
1992-02-29,6927.742772946891,0.0,0.0
1992-03-31,6927.742772946891,0.0,0.0
1992-04-30,6911.065414478699,-0.0024073293444609734,-16.677358468192324
1992-05-31,6911.065414478699,0.0,0.0
1992-06-30,6892.83951829078,-0.002637204988645503,-18.225896187918806
1992-07-31,6892.83951829078,0.0,0.0
1992-08-31,6892.83951829078,0.0,0.0
1992-09-30,6892.83951829078,0.0,0.0
1992-10-31,6941.752339109,0.007096178677658882,48.9128208182201
1992-11-30,6941.752339109,0.0,0.0
1992-12-31,6941.752339109,0.0,0.0
1993-01-31,6941.752339109,0.0,0.0
1993-02-28,6930.9150722589375,-0.0015611716351513483,-10.837266850062406
1993-03-31,6930.9150722589375,0.0,0.0
1993-04-30,6930.9150722589375,0.0,0.0
1993-05-31,6930.9150722589375,0.0,0.0
1993-06-30,6930.9150722589375,0.0,0.0
1993-07-31,6930.9150722589375,0.0,0.0
1993-08-31,6911.388480924186,-0.002817317934381669,-19.526591334751174
1993-09-30,6911.388480924186,0.0,0.0
1993-10-31,6903.512247796048,-0.0011396021436036463,-7.876233128138665
1993-11-30,6903.512247796048,0.0,0.0
1993-12-31,6891.875299488465,-0.0016856562123572782,-11.636948307582315
1994-01-31,6872.907694368489,-0.002752168937442123,-18.967605119976724
1994-02-28,6872.907694368489,0.0,0.0
1994-03-31,6872.907694368489,0.0,0.0
1994-04-30,6817.863629601469,-0.008008846795966917,-55.044064767019336
1994-05-31,6823.480527432979,0.0008238501291111255,5.616897831509959
1994-06-30,6803.979837260512,-0.00285788024074618,-19.50069017246733
1994-07-31,6812.369785010059,0.0012330941522784578,8.389947749546991
1994-08-31,6804.735781500537,-0.001120609090586866,-7.63400350952179
1994-09-30,6804.735781500537,0.0,0.0
1994-10-31,6799.423079692153,-0.0007807359431687422,-5.31270180838419
1994-11-30,6799.423079692153,0.0,0.0
1994-12-31,6834.297878071233,0.0051290819780343,34.87479837907995
1995-01-31,6826.192545477587,-0.001185978828879053,-8.105332593645471
1995-02-28,6826.192545477587,0.0,0.0
1995-03-31,6826.192545477587,0.0,0.0
1995-04-30,6811.615075759744,-0.0021355198554281474,-14.577469717843087
1995-05-31,6806.300041832917,-0.0007802898237367906,-5.315033926827709
1995-06-30,6806.300041832917,0.0,0.0
1995-07-31,6806.300041832917,0.0,0.0
1995-08-31,6806.300041832917,0.0,0.0
1995-09-30,6776.992881040158,-0.00430588728275727,-29.307160792758623
1995-10-31,6776.992881040158,0.0,0.0
1995-11-30,6745.431178255211,-0.004657183995758096,-31.561702784946647
1995-12-31,6740.138485732889,-0.0007846336850020341,-5.292692522321886
1996-01-31,6730.130838245794,-0.001484783659605693,-10.00764748709571
1996-02-29,6730.130838245794,0.0,0.0
1996-03-31,6622.5761199056005,-0.015981073908546417,-107.55471834019318
1996-04-30,6614.26564914144,-0.0012548697989566149,-8.310470764160527
1996-05-31,6606.116819874211,-0.0012320081622798629,-8.148829267229303
1996-06-30,6565.411670660692,-0.006161736209547408,-40.70514921351878
1996-07-31,6554.616866513789,-0.0016441930359283319,-10.794804146902607
1996-08-31,6478.705592247954,-0.011581344235946256,-75.91127426583535
1996-09-30,6521.447756545875,0.006597330854031025,42.74216429792068
1996-10-31,6449.295923459588,-0.011063775373169937,-72.15183308628639
1996-11-30,6426.852710446893,-0.003479947777098702,-22.443213012695196
1996-12-31,6379.757415402946,-0.0073278939421457245,-47.09529504394686
1997-01-31,6545.106092300267,0.025917705977050343,165.34867689732073
1997-02-28,6545.106092300267,0.0,0.0
1997-03-31,6442.933087033805,-0.015610595737578503,-102.17300526646159
1997-04-30,6577.894570563034,0.02094721172889935,134.96148352922864
1997-05-31,6738.245812105304,0.02437728969689834,160.35124154227015
1997-06-30,6743.412986395552,0.000766842652276889,5.167174290248113
1997-07-31,6743.412986395552,0.0,0.0
1997-08-31,6710.764361596095,-0.004841557956679177,-32.64862479945714
1997-09-30,6867.260470447936,0.023320161522497607,156.4961088518412
1997-10-31,6986.055238531781,0.01729871301591901,118.79476808384425
1997-11-30,7235.409335534081,0.035693118432127635,249.35409700230048
1997-12-31,6986.690812837722,-0.03437518337419676,-248.7185226963593
1998-01-31,7093.853211815819,0.015338076615783791,107.16239897809737
1998-02-28,7238.979647345255,0.020458054486905297,145.1264355294361
1998-03-31,7238.979647345255,0.0,0.0
1998-04-30,7238.979647345255,0.0,0.0
1998-05-31,7129.482519624832,-0.015126044422652751,-109.49712772042312
1998-06-30,7287.943569534151,0.022226164307596497,158.46104990931872
1998-07-31,7249.836523670592,-0.005228778941546386,-38.1070458635586
1998-08-31,7213.227015613953,-0.005049701181138344,-36.60950805663924
1998-09-30,6805.652249997671,-0.05650380401643185,-407.5747656162821
1998-10-31,7416.521287769714,0.08975907309578623,610.8690377720432
1998-11-30,7526.137757095188,0.01478003838622266,109.6164693254741
1998-12-31,7526.137757095188,0.0,0.0
1999-01-31,7521.63076122814,-0.0005988457841871186,-4.5069958670483175
1999-02-28,7638.16527596377,0.015493251189134805,116.53451473563018
1999-03-31,7952.72794077613,0.041183013648872446,314.5626648123598
1999-04-30,7828.075975234834,-0.015674114149204832,-124.6519655412958
1999-05-31,7397.195089370573,-0.05504301276934587,-430.88088586426056
1999-06-30,7433.555237250038,0.004915396638884406,36.36014787946442
1999-07-31,7371.422220055562,-0.008358452343654177,-62.13301719447554
1999-08-31,7394.489345142755,0.0031292638514768267,23.067125087192835
1999-09-30,7278.438877421634,-0.01569418283053603,-116.0504677211211
1999-10-31,7336.433102205396,0.00796794831425518,57.99422478376164
1999-11-30,7785.186828262176,0.061167834532817045,448.7537260567806
1999-12-31,7785.186828262176,0.0,0.0
2000-01-31,7508.774179039938,-0.03550494744953214,-276.41264922223854
2000-02-29,7271.975868650011,-0.031536214133450424,-236.79831038992688
2000-03-31,7236.421824268735,-0.004889186243666188,-35.55404438127607
2000-04-30,6774.972329221299,-0.06376763354229509,-461.44949504743545
2000-05-31,6747.62299818405,-0.004036818116479712,-27.349331037249613
2000-06-30,6774.328645069512,0.003957785859205476,26.705646885462556
2000-07-31,6774.328645069512,0.0,0.0
2000-08-31,6774.328645069512,0.0,0.0
2000-09-30,6774.328645069512,0.0,0.0
2000-10-31,6666.6260407342725,-0.015898638813992005,-107.70260433523981
2000-11-30,6512.425863139407,-0.023130167591923545,-154.20017759486564
2000-12-31,6362.848873253804,-0.02296793745203518,-149.57698988560242
2001-01-31,6295.542263181258,-0.010578062030589641,-67.30661007254639
2001-02-28,6275.22234720051,-0.0032276673130425815,-20.319915980748192
2001-03-31,6275.22234720051,0.0,0.0
2001-04-30,6745.901497538819,0.0750059717881213,470.6791503383092
2001-05-31,6816.680196513428,0.010492103835259448,70.77869897460914
2001-06-30,6816.680196513428,0.0,0.0
2001-07-31,6773.173462801095,-0.006382393255676799,-43.50673371233279
2001-08-31,6827.283736011894,0.007988910000308769,54.11027321079837
2001-09-30,6942.145249483225,0.016823896283300943,114.86151347133091
2001-10-31,7041.505587408728,0.014312627344249318,99.3603379255037
2001-11-30,7139.462308443186,0.013911331861984122,97.95672103445759
2001-12-31,7213.149728644078,0.010321144228711665,73.68742020089212
2002-01-31,7195.054007121338,-0.0025087128651829493,-18.09572152273995
2002-02-28,7259.887453392963,0.009010835249805726,64.83344627162478
2002-03-31,6987.87574969249,-0.037467757654196965,-272.01170370047294
2002-04-30,6970.070580782055,-0.0025480088009891544,-17.805168910434986
2002-05-31,6865.993611439142,-0.01493198212796798,-104.07696934291289
2002-06-30,6865.993611439142,0.0,0.0
2002-07-31,6954.942468023964,0.012954986797049761,88.94885658482144
2002-08-31,6649.2663792614085,-0.04395091550619301,-305.6760887625551
2002-09-30,6625.792628712092,-0.0035302767569260762,-23.47375054931672
2002-10-31,7158.824549636689,0.08044802347341307,533.0319209245972
2002-11-30,7180.659161583885,0.003050027528374688,21.83461194719621
2002-12-31,7026.90559776727,-0.021412179628186312,-153.7535638166155
2003-01-31,7041.511004043428,0.0020784975794749805,14.605406276158647
2003-02-28,7195.309098892061,0.021841632394001387,153.7980948486329
2003-03-31,7068.237091620158,-0.017660395894801728,-127.0720072719032
2003-04-30,7412.338624945352,0.048682794431605725,344.1015333251944
2003-05-31,7423.284398435168,0.001476696363139629,10.94577348981602
2003-06-30,7423.284398435168,0.0,0.0
2003-07-31,7356.514700123227,-0.008994630237528889,-66.76969831194128
2003-08-31,7410.395026295103,0.007324164821008727,53.88032617187582
2003-09-30,7390.736258516434,-0.002652863674461603,-19.658767778669244
2003-10-31,7392.909520322377,0.0002940521390462081,2.1732618059431843
2003-11-30,7392.909520322377,0.0,0.0
2003-12-31,7392.909520322377,0.0,0.0
2004-01-31,7392.909520322377,0.0,0.0
2004-02-29,7355.800200288895,-0.005019582605667261,-37.10932003348171
2004-03-31,7399.937108631529,0.006000286459779014,44.13690834263343
2004-04-30,7340.427972906779,-0.008041843444228203,-59.509135724749285
2004-05-31,7313.258128215095,-0.003701397901044401,-27.169844691684375
2004-06-30,7323.132427775642,0.0013501915818410204,9.874299560547115
2004-07-31,7297.762883969838,-0.0034643022034642756,-25.369543805803914
2004-08-31,7323.586650780663,0.0035385867177939456,25.823766810824964
2004-09-30,7316.915217396177,-0.0009109516556038422,-6.6714333844865905
2004-10-31,7316.915217396177,0.0,0.0
2004-11-30,7365.593772449887,0.006652879472755835,48.678555053710625
2004-12-31,7365.593772449887,0.0,0.0
2005-01-31,7365.593772449887,0.0,0.0
2005-02-28,7365.593772449887,0.0,0.0
2005-03-31,7273.934980039174,-0.01244418240299272,-91.65879241071343
2005-04-30,7263.285177479185,-0.0014641047231261917,-10.64980255998853
2005-05-31,7244.544406640039,-0.002580205840912675,-18.740770839146535
2005-06-30,7244.544406640039,0.0,0.0
2005-07-31,7282.053217465932,0.005177525144509421,37.508810825893306
2005-08-31,7282.053217465932,0.0,0.0
2005-09-30,7282.053217465932,0.0,0.0
2005-10-31,7345.870612590094,0.008763654043490998,63.81739512416243
2005-11-30,7543.668638904965,0.026926423938894883,197.79802631487019
2005-12-31,7543.668638904965,0.0,0.0
2006-01-31,7543.668638904965,0.0,0.0
2006-02-28,7511.02499871593,-0.0043272897779047526,-32.64364018903416
2006-03-31,7478.615703776616,-0.00431489642823113,-32.40929493931435
2006-04-30,7464.486605440261,-0.0018892665295290323,-14.129098336355128
2006-05-31,7410.352896159429,-0.007252167783565744,-54.13370928083168
2006-06-30,7280.293505865765,-0.017551038677398267,-130.05939029366436
2006-07-31,7294.692062070423,0.0019777439182990797,14.398556204658234
2006-08-31,7322.7903397978225,0.003851879899564148,28.098277727399363
2006-09-30,7322.7903397978225,0.0,0.0
2006-10-31,7322.7903397978225,0.0,0.0
2006-11-30,7322.7903397978225,0.0,0.0
2006-12-31,7322.7903397978225,0.0,0.0
2007-01-31,7322.7903397978225,0.0,0.0
2007-02-28,7322.7903397978225,0.0,0.0
2007-03-31,7299.414078253457,-0.0031922614822550432,-23.37626154436566
2007-04-30,7382.668184332558,0.011405587515185944,83.2541060791009
2007-05-31,7382.668184332558,0.0,0.0
2007-06-30,7417.367467710068,0.004700100629085435,34.699283377510255
2007-07-31,7349.584270322372,-0.009138444021113412,-67.78319738769642
2007-08-31,7154.502931978343,-0.026543180017918444,-195.08133834402815
2007-09-30,7619.515383342042,0.06499577340100604,465.01245136369835
2007-10-31,7450.741337844694,-0.02215023357867696,-168.7740454973482
2007-11-30,7322.306426188724,-0.017237870143687273,-128.4349116559697
2007-12-31,6982.421289574608,-0.046417770143911796,-339.88513661411616
2008-01-31,6982.421289574608,0.0,0.0
2008-02-29,6830.709525641153,-0.02172767262840103,-151.71176393345468
2008-03-31,7072.937361578652,0.03546159224429357,242.22783593749864
2008-04-30,6975.979417905381,-0.013708299496608345,-96.95794367327107
2008-05-31,6984.718528989365,0.0012527432437019481,8.739111083984426
2008-06-30,6945.15578837134,-0.005664185386114462,-39.56274061802469
2008-07-31,6892.42098457321,-0.007593033965692553,-52.73480379813009
2008-08-31,6868.316413196954,-0.0034972575572802533,-24.10457137625599
2008-09-30,6550.610593634314,-0.04625672442116857,-317.7058195626405
2008-10-31,5453.471654800259,-0.16748651490598776,-1097.138938834055
2008-11-30,4875.953904547399,-0.10589910185826612,-577.5177502528595
2008-12-31,4303.972887204697,-0.11730648577486813,-571.9810173427022
2009-01-31,4279.645730701837,-0.005652255983113252,-24.327156502859907
2009-02-28,4239.544248550261,-0.009370280783732032,-40.10148215157642
2009-03-31,4575.479986979739,0.07923864423501503,335.9357384294781
2009-04-30,5182.608605841347,0.13269178765709588,607.1286188616077
2009-05-31,5280.140220735668,0.018819019978547624,97.53161489432114
2009-06-30,5257.981299035054,-0.004196654023238544,-22.158921700613973
2009-07-31,5257.981299035054,0.0,0.0
2009-08-31,5257.981299035054,0.0,0.0
2009-09-30,5257.981299035054,0.0,0.0
2009-10-31,5292.96941097353,0.006654286112599328,34.98811193847632
2009-11-30,5580.478216271381,0.05431899997415046,287.5088052978508
2009-12-31,5580.478216271381,0.0,0.0
2010-01-31,5515.971964405449,-0.011559269540349804,-64.50625186593152
