Date,equity
1958-05-21,8702.603725513882
1958-05-22,8702.603725513882
1958-05-23,8702.603725513882
1958-05-26,8702.603725513882
1958-05-27,8702.603725513882
1958-05-28,8702.603725513882
1958-05-29,8702.603725513882
1958-06-02,8702.603725513882
1958-06-03,8702.603725513882
1958-06-04,8702.603725513882
1958-06-05,8700.089825408813
1958-06-06,8700.089825408813
1958-06-09,8700.089825408813
1958-06-10,8697.744417061274
1958-06-11,8695.428811095524
1958-06-12,8693.091490196106
1958-06-13,8693.091490196106
1958-06-16,8693.091490196106
1958-06-17,8693.091490196106
1958-06-18,8693.091490196106
1958-06-19,8693.091490196106
1958-06-20,8693.091490196106
1958-06-23,8693.091490196106
1958-06-24,8693.091490196106
1958-06-25,8693.091490196106
1958-06-26,8693.091490196106
1958-06-27,8693.091490196106
1958-06-30,8693.091490196106
1958-07-01,8693.091490196106
1958-07-02,8693.091490196106
1958-07-03,8693.091490196106
1958-07-07,8693.091490196106
1958-07-08,8693.091490196106
1958-07-09,8693.091490196106
1958-07-10,8693.091490196106
1958-07-11,8693.091490196106
1958-07-14,8693.091490196106
1958-07-15,8693.091490196106
1958-07-16,8693.091490196106
1958-07-17,8693.091490196106
1958-07-18,8693.091490196106
1958-07-21,8693.091490196106
1958-07-22,8693.091490196106
1958-07-23,8693.091490196106
1958-07-24,8693.091490196106
1958-07-25,8693.091490196106
1958-07-28,8693.091490196106
1958-07-29,8693.091490196106
1958-07-30,8693.091490196106
1958-07-31,8693.091490196106
1958-08-01,8693.091490196106
1958-08-04,8693.091490196106
1958-08-05,8693.091490196106
1958-08-06,8693.091490196106
1958-08-07,8693.091490196106
1958-08-08,8693.091490196106
1958-08-11,8693.091490196106
1958-08-12,8693.091490196106
1958-08-13,8693.091490196106
1958-08-14,8693.091490196106
1958-08-15,8693.091490196106
1958-08-18,8693.091490196106
1958-08-19,8693.091490196106
1958-08-20,8693.091490196106
1958-08-21,8693.091490196106
1958-08-22,8693.091490196106
1958-08-25,8693.091490196106
1958-08-26,8693.091490196106
1958-08-27,8693.091490196106
1958-08-28,8693.091490196106
1958-08-29,8693.091490196106
1958-09-02,8693.091490196106
1958-09-03,8693.091490196106
1958-09-04,8693.091490196106
1958-09-05,8693.091490196106
1958-09-08,8693.091490196106
1958-09-09,8693.091490196106
1958-09-10,8693.091490196106
1958-09-11,8693.091490196106
1958-09-12,8693.091490196106
1958-09-15,8693.091490196106
1958-09-16,8693.091490196106
1958-09-17,8693.091490196106
1958-09-18,8693.091490196106
1958-09-19,8693.091490196106
1958-09-22,8693.091490196106
1958-09-23,8693.091490196106
1958-09-24,8693.091490196106
1958-09-25,8693.091490196106
1958-09-26,8693.091490196106
1958-09-29,8693.091490196106
1958-09-30,8693.091490196106
1958-10-01,8693.091490196106
1958-10-02,8693.091490196106
1958-10-03,8693.091490196106
1958-10-06,8693.091490196106
1958-10-07,8693.091490196106
1958-10-08,8693.091490196106
1958-10-09,8693.091490196106
1958-10-10,8693.091490196106
1958-10-13,8693.091490196106
1958-10-14,8693.091490196106
1958-10-15,8693.091490196106
1958-10-16,8693.091490196106
1958-10-17,8693.091490196106
1958-10-20,8693.091490196106
1958-10-21,8693.091490196106
1958-10-22,8693.091490196106
1958-10-23,8693.091490196106
1958-10-24,8693.091490196106
1958-10-27,8693.091490196106
1958-10-28,8693.091490196106
1958-10-29,8693.091490196106
1958-10-30,8693.091490196106
1958-10-31,8693.091490196106
1958-11-03,8693.091490196106
1958-11-05,8693.091490196106
1958-11-06,8693.091490196106
1958-11-07,8693.091490196106
1958-11-10,8693.091490196106
1958-11-11,8693.091490196106
1958-11-12,8693.091490196106
1958-11-13,8693.091490196106
1958-11-14,8693.091490196106
1958-11-17,8693.091490196106
1958-11-18,8693.091490196106
1958-11-19,8693.091490196106
1958-11-20,8693.091490196106
1958-11-21,8693.091490196106
1958-11-24,8693.091490196106
1958-11-25,8693.091490196106
1958-11-26,8693.091490196106
1958-11-28,8693.091490196106
1958-12-01,8693.091490196106
1958-12-02,8693.091490196106
1958-12-03,8693.091490196106
1958-12-04,8693.091490196106
1958-12-05,8693.091490196106
1958-12-08,8693.091490196106
1958-12-09,8693.091490196106
1958-12-10,8693.091490196106
1958-12-11,8693.091490196106
1958-12-12,8693.091490196106
1958-12-15,8693.091490196106
1958-12-16,8693.091490196106
1958-12-17,8693.091490196106
1958-12-18,8693.091490196106
1958-12-19,8693.091490196106
1958-12-22,8693.091490196106
1958-12-23,8693.091490196106
1958-12-24,8693.091490196106
1958-12-29,8693.091490196106
1958-12-30,8693.091490196106
1958-12-31,8693.091490196106
1959-01-02,8693.091490196106
1959-01-05,8693.091490196106
1959-01-06,8693.091490196106
1959-01-07,8693.091490196106
1959-01-08,8693.091490196106
1959-01-09,8693.091490196106
1959-01-12,8693.091490196106
1959-01-13,8693.091490196106
1959-01-14,8693.091490196106
1959-01-15,8693.091490196106
1959-01-16,8693.091490196106
1959-01-19,8693.091490196106
1959-01-20,8693.091490196106
1959-01-21,8693.091490196106
1959-01-22,8693.091490196106
1959-01-23,8693.091490196106
1959-01-26,8693.091490196106
1959-01-27,8693.091490196106
1959-01-28,8693.091490196106
1959-01-29,8693.091490196106
1959-01-30,8693.091490196106
1959-02-02,8693.091490196106
1959-02-03,8693.091490196106
1959-02-04,8693.091490196106
1959-02-05,8693.091490196106
1959-02-06,8693.091490196106
1959-02-09,8693.091490196106
1959-02-10,8693.091490196106
1959-02-11,8693.091490196106
1959-02-12,8693.091490196106
1959-02-13,8693.091490196106
1959-02-16,8693.091490196106
1959-02-17,8693.091490196106
1959-02-18,8693.091490196106
1959-02-19,8693.091490196106
1959-02-20,8693.091490196106
1959-02-24,8693.091490196106
1959-02-25,8693.091490196106
1959-02-26,8693.091490196106
1959-02-27,8693.091490196106
1959-03-02,8693.091490196106
1959-03-03,8693.091490196106
1959-03-04,8693.091490196106
1959-03-05,8693.091490196106
1959-03-06,8693.091490196106
1959-03-09,8693.091490196106
1959-03-10,8693.091490196106
1959-03-11,8693.091490196106
1959-03-12,8693.091490196106
1959-03-13,8693.091490196106
1959-03-16,8693.091490196106
1959-03-17,8693.091490196106
1959-03-18,8693.091490196106
1959-03-19,8693.091490196106
1959-03-20,8693.091490196106
1959-03-23,8693.091490196106
1959-03-24,8693.091490196106
1959-03-25,8693.091490196106
1959-03-26,8693.091490196106
1959-03-30,8693.091490196106
1959-03-31,8693.091490196106
1959-04-01,8693.091490196106
1959-04-02,8693.091490196106
1959-04-03,8693.091490196106
1959-04-06,8693.091490196106
1959-04-07,8693.091490196106
1959-04-08,8693.091490196106
1959-04-09,8693.091490196106
1959-04-10,8693.091490196106
1959-04-13,8693.091490196106
1959-04-14,8693.091490196106
1959-04-15,8693.091490196106
1959-04-16,8693.091490196106
1959-04-17,8693.091490196106
1959-04-20,8693.091490196106
1959-04-21,8693.091490196106
1959-04-22,8693.091490196106
1959-04-23,8693.091490196106
1959-04-24,8693.091490196106
1959-04-27,8693.091490196106
1959-04-28,8693.091490196106
1959-04-29,8693.091490196106
1959-04-30,8693.091490196106
1959-05-01,8693.091490196106
1959-05-04,8693.091490196106
1959-05-05,8693.091490196106
1959-05-06,8693.091490196106
1959-05-07,8693.091490196106
1959-05-08,8693.091490196106
1959-05-11,8693.091490196106
1959-05-12,8693.091490196106
1959-05-13,8693.091490196106
1959-05-14,8693.091490196106
1959-05-15,8693.091490196106
1959-05-18,8693.091490196106
1959-05-19,8693.091490196106
1959-05-20,8693.091490196106
1959-05-21,8693.091490196106
1959-05-22,8693.091490196106
1959-05-25,8693.091490196106
1959-05-26,8693.091490196106
1959-05-27,8693.091490196106
1959-05-28,8693.091490196106
1959-05-29,8693.091490196106
1959-06-01,8693.091490196106
1959-06-02,8693.091490196106
1959-06-03,8693.091490196106
1959-06-04,8693.091490196106
1959-06-05,8693.091490196106
1959-06-08,8693.091490196106
1959-06-09,8693.091490196106
1959-06-10,8693.091490196106
1959-06-11,8693.091490196106
1959-06-12,8693.091490196106
1959-06-15,8693.091490196106
1959-06-16,8693.091490196106
1959-06-17,8693.091490196106
1959-06-18,8693.091490196106
1959-06-19,8693.091490196106
1959-06-22,8693.091490196106
1959-06-23,8693.091490196106
1959-06-24,8693.091490196106
1959-06-25,8693.091490196106
1959-06-26,8693.091490196106
1959-06-29,8689.8971984328
1959-06-30,8689.8971984328
1959-07-01,8689.8971984328
1959-07-02,8689.8971984328
1959-07-06,8689.8971984328
1959-07-07,8689.8971984328
1959-07-08,8689.8971984328
1959-07-09,8689.8971984328
1959-07-10,8689.8971984328
1959-07-13,8689.8971984328
1959-07-14,8689.8971984328
1959-07-15,8689.8971984328
1959-07-16,8689.8971984328
1959-07-17,8689.8971984328
1959-07-20,8689.8971984328
1959-07-21,8689.8971984328
1959-07-22,8689.8971984328
1959-07-23,8689.8971984328
1959-07-24,8689.8971984328
1959-07-27,8689.8971984328
1959-07-28,8689.8971984328
1959-07-29,8689.8971984328
1959-07-30,8689.8971984328
1959-07-31,8689.8971984328
1959-08-03,8689.8971984328
1959-08-04,8689.8971984328
1959-08-05,8689.8971984328
1959-08-06,8689.8971984328
1959-08-07,8689.8971984328
1959-08-10,8689.8971984328
1959-08-11,8689.8971984328
1959-08-12,8689.8971984328
1959-08-13,8689.8971984328
1959-08-14,8689.8971984328
1959-08-17,8689.8971984328
1959-08-18,8689.8971984328
1959-08-19,8689.8971984328
1959-08-20,8689.8971984328
1959-08-21,8689.8971984328
1959-08-24,8689.8971984328
1959-08-25,8689.8971984328
1959-08-26,8689.8971984328
1959-08-27,8689.8971984328
1959-08-28,8689.8971984328
1959-08-31,8689.8971984328
1959-09-01,8689.8971984328
1959-09-02,8689.8971984328
1959-09-03,8689.8971984328
1959-09-04,8689.8971984328
1959-09-08,8689.8971984328
1959-09-09,8689.8971984328
1959-09-10,8689.8971984328
1959-09-11,8689.8971984328
1959-09-14,8689.8971984328
1959-09-15,8689.8971984328
1959-09-16,8689.8971984328
1959-09-17,8689.8971984328
1959-09-18,8689.8971984328
1959-09-21,8689.8971984328
1959-09-22,8689.8971984328
1959-09-23,8689.8971984328
1959-09-24,8689.8971984328
1959-09-25,8689.8971984328
1959-09-28,8689.8971984328
1959-09-29,8689.8971984328
1959-09-30,8689.8971984328
1959-10-01,8689.8971984328
1959-10-02,8689.8971984328
1959-10-05,8689.8971984328
1959-10-06,8689.8971984328
1959-10-07,8689.8971984328
1959-10-08,8689.8971984328
1959-10-09,8689.8971984328
1959-10-12,8689.8971984328
1959-10-13,8689.8971984328
1959-10-14,8689.8971984328
1959-10-15,8689.8971984328
1959-10-16,8689.8971984328
1959-10-19,8689.8971984328
1959-10-20,8689.8971984328
1959-10-21,8689.8971984328
1959-10-22,8689.8971984328
1959-10-23,8689.8971984328
1959-10-26,8689.8971984328
1959-10-27,8689.8971984328
1959-10-28,8689.8971984328
1959-10-29,8689.8971984328
1959-10-30,8689.8971984328
1959-11-02,8689.8971984328
1959-11-04,8689.8971984328
1959-11-05,8689.8971984328
1959-11-06,8689.8971984328
1959-11-09,8689.8971984328
1959-11-10,8689.8971984328
1959-11-11,8689.8971984328
1959-11-12,8689.8971984328
1959-11-13,8689.8971984328
1959-11-16,8689.8971984328
1959-11-17,8689.8971984328
1959-11-18,8689.8971984328
1959-11-19,8689.8971984328
1959-11-20,8689.8971984328
1959-11-23,8689.8971984328
1959-11-24,8689.8971984328
1959-11-25,8689.8971984328
1959-11-27,8689.8971984328
1959-11-30,8689.8971984328
1959-12-01,8689.8971984328
1959-12-02,8689.8971984328
1959-12-03,8689.8971984328
1959-12-04,8689.8971984328
1959-12-07,8689.8971984328
1959-12-08,8689.8971984328
1959-12-09,8689.8971984328
1959-12-10,8689.8971984328
1959-12-11,8689.8971984328
1959-12-14,8689.8971984328
1959-12-15,8689.8971984328
1959-12-16,8689.8971984328
1959-12-17,8689.8971984328
1959-12-18,8689.8971984328
1959-12-21,8689.8971984328
1959-12-22,8689.8971984328
1959-12-23,8689.8971984328
1959-12-24,8689.8971984328
1959-12-28,8689.8971984328
1959-12-29,8687.468810108063
1959-12-30,8684.989580646394
1959-12-31,8684.989580646394
1960-01-04,8684.989580646394
1960-01-05,8684.989580646394
1960-01-06,8684.989580646394
1960-01-07,8684.989580646394
1960-01-08,8684.989580646394
1960-01-11,8684.989580646394
1960-01-12,8684.989580646394
1960-01-13,8684.989580646394
1960-01-14,8684.989580646394
1960-01-15,8684.989580646394
1960-01-18,8684.989580646394
1960-01-19,8684.989580646394
1960-01-20,8684.989580646394
1960-01-21,8684.989580646394
1960-01-22,8684.989580646394
1960-01-25,8684.989580646394
1960-01-26,8684.989580646394
1960-01-27,8684.989580646394
1960-01-28,8684.989580646394
1960-01-29,8684.989580646394
1960-02-01,8684.989580646394
1960-02-02,8684.989580646394
1960-02-03,8684.989580646394
1960-02-04,8684.989580646394
1960-02-05,8684.989580646394
1960-02-08,8684.989580646394
1960-02-09,8684.989580646394
1960-02-10,8684.989580646394
1960-02-11,8684.989580646394
1960-02-12,8684.989580646394
1960-02-15,8684.989580646394
1960-02-16,8684.989580646394
1960-02-17,8684.989580646394
1960-02-18,8684.989580646394
1960-02-19,8684.989580646394
1960-02-23,8684.989580646394
1960-02-24,8684.989580646394
1960-02-25,8684.989580646394
1960-02-26,8684.989580646394
1960-02-29,8684.989580646394
1960-03-01,8684.989580646394
1960-03-02,8684.989580646394
1960-03-03,8684.989580646394
1960-03-04,8684.989580646394
1960-03-07,8684.989580646394
1960-03-08,8684.989580646394
1960-03-09,8684.989580646394
1960-03-10,8684.989580646394
1960-03-11,8684.989580646394
1960-03-14,8684.989580646394
1960-03-15,8684.989580646394
1960-03-16,8684.989580646394
1960-03-17,8684.989580646394
1960-03-18,8684.989580646394
1960-03-21,8684.989580646394
1960-03-22,8684.989580646394
1960-03-23,8684.989580646394
1960-03-24,8684.989580646394
1960-03-25,8684.989580646394
1960-03-28,8684.989580646394
1960-03-29,8684.989580646394
1960-03-30,8684.989580646394
1960-03-31,8684.989580646394
1960-04-01,8684.989580646394
1960-04-04,8684.989580646394
1960-04-05,8685.704015083193
1960-04-06,8685.704015083193
1960-04-07,8685.704015083193
1960-04-08,8685.704015083193
1960-04-11,8685.704015083193
1960-04-12,8685.704015083193
1960-04-13,8685.704015083193
1960-04-14,8685.704015083193
1960-04-18,8685.704015083193
1960-04-19,8685.704015083193
1960-04-20,8685.704015083193
1960-04-21,8685.704015083193
1960-04-22,8685.704015083193
1960-04-25,8685.704015083193
1960-04-26,8685.704015083193
1960-04-27,8685.704015083193
1960-04-28,8685.704015083193
1960-04-29,8685.704015083193
1960-05-02,8685.704015083193
1960-05-03,8685.704015083193
1960-05-04,8685.704015083193
1960-05-05,8685.704015083193
1960-05-06,8685.704015083193
1960-05-09,8685.704015083193
1960-05-10,8685.704015083193
1960-05-11,8685.704015083193
1960-05-12,8685.704015083193
1960-05-13,8685.704015083193
1960-05-16,8685.704015083193
1960-05-17,8685.704015083193
1960-05-18,8685.704015083193
1960-05-19,8685.704015083193
1960-05-20,8685.704015083193
1960-05-23,8685.704015083193
1960-05-24,8685.704015083193
1960-05-25,8683.259044784425
1960-05-26,8680.848864314912
1960-05-27,8678.448052165864
1960-05-31,8676.19182049167
1960-06-01,8673.978910789368
1960-06-02,8671.785299648163
1960-06-03,8669.762069652435
1960-06-06,8667.430059345123
1960-06-07,8667.430059345123
1960-06-08,8667.430059345123
1960-06-09,8667.430059345123
1960-06-10,8667.430059345123
1960-06-13,8667.430059345123
1960-06-14,8667.430059345123
1960-06-15,8667.430059345123
1960-06-16,8667.430059345123
1960-06-17,8667.430059345123
1960-06-20,8667.430059345123
1960-06-21,8667.430059345123
1960-06-22,8667.430059345123
1960-06-23,8667.430059345123
1960-06-24,8667.430059345123
1960-06-27,8667.430059345123
1960-06-28,8667.430059345123
1960-06-29,8667.430059345123
1960-06-30,8667.430059345123
1960-07-01,8667.430059345123
1960-07-05,8667.430059345123
1960-07-06,8667.430059345123
1960-07-07,8667.430059345123
1960-07-08,8667.430059345123
1960-07-11,8667.430059345123
1960-07-12,8667.430059345123
1960-07-13,8667.430059345123
1960-07-14,8667.430059345123
1960-07-15,8667.430059345123
1960-07-18,8667.430059345123
1960-07-19,8667.430059345123
1960-07-20,8667.430059345123
1960-07-21,8667.430059345123
1960-07-22,8667.430059345123
1960-07-25,8667.430059345123
1960-07-26,8667.430059345123
1960-07-27,8667.430059345123
1960-07-28,8667.430059345123
1960-07-29,8667.430059345123
1960-08-01,8667.430059345123
1960-08-02,8667.430059345123
1960-08-03,8667.430059345123
1960-08-04,8667.430059345123
1960-08-05,8667.430059345123
1960-08-08,8667.430059345123
1960-08-09,8667.430059345123
1960-08-10,8667.430059345123
1960-08-11,8667.430059345123
1960-08-12,8667.430059345123
1960-08-15,8667.430059345123
1960-08-16,8667.430059345123
1960-08-17,8667.430059345123
1960-08-18,8667.430059345123
1960-08-19,8667.430059345123
1960-08-22,8667.430059345123
1960-08-23,8667.430059345123
1960-08-24,8667.430059345123
1960-08-25,8667.430059345123
1960-08-26,8667.430059345123
1960-08-29,8667.430059345123
1960-08-30,8667.430059345123
1960-08-31,8667.430059345123
1960-09-01,8667.430059345123
1960-09-02,8667.430059345123
1960-09-06,8667.430059345123
1960-09-07,8667.430059345123
1960-09-08,8667.430059345123
1960-09-09,8667.430059345123
1960-09-12,8667.430059345123
1960-09-13,8667.430059345123
1960-09-14,8667.430059345123
1960-09-15,8667.430059345123
1960-09-16,8667.430059345123
1960-09-19,8667.430059345123
1960-09-20,8667.430059345123
1960-09-21,8667.430059345123
1960-09-22,8667.430059345123
1960-09-23,8667.430059345123
1960-09-26,8667.430059345123
1960-09-27,8667.430059345123
1960-09-28,8667.430059345123
1960-09-29,8667.430059345123
1960-09-30,8667.430059345123
1960-10-03,8667.430059345123
1960-10-04,8667.430059345123
1960-10-05,8667.430059345123
1960-10-06,8667.430059345123
1960-10-07,8667.430059345123
1960-10-10,8667.430059345123
1960-10-11,8667.430059345123
1960-10-12,8667.430059345123
1960-10-13,8667.430059345123
1960-10-14,8667.430059345123
1960-10-17,8667.430059345123
1960-10-18,8667.430059345123
1960-10-19,8667.430059345123
1960-10-20,8667.430059345123
1960-10-21,8667.430059345123
1960-10-24,8667.430059345123
1960-10-25,8667.430059345123
1960-10-26,8667.430059345123
1960-10-27,8667.430059345123
1960-10-28,8667.430059345123
1960-10-31,8667.430059345123
1960-11-01,8667.430059345123
1960-11-02,8667.430059345123
1960-11-03,8667.430059345123
1960-11-04,8667.430059345123
1960-11-07,8667.430059345123
1960-11-09,8667.430059345123
1960-11-10,8667.430059345123
1960-11-11,8667.430059345123
1960-11-14,8667.430059345123
1960-11-15,8667.430059345123
1960-11-16,8667.430059345123
1960-11-17,8667.430059345123
1960-11-18,8667.430059345123
1960-11-21,8667.430059345123
1960-11-22,8667.430059345123
1960-11-23,8667.430059345123
1960-11-25,8667.430059345123
1960-11-28,8667.430059345123
1960-11-29,8667.430059345123
1960-11-30,8667.430059345123
1960-12-01,8667.430059345123
1960-12-02,8667.430059345123
1960-12-05,8667.430059345123
1960-12-06,8667.430059345123
1960-12-07,8667.430059345123
1960-12-08,8667.430059345123
1960-12-09,8667.430059345123
1960-12-12,8667.430059345123
1960-12-13,8667.430059345123
1960-12-14,8667.430059345123
1960-12-15,8667.430059345123
1960-12-16,8667.430059345123
1960-12-19,8667.430059345123
1960-12-20,8667.430059345123
1960-12-21,8667.430059345123
1960-12-22,8667.430059345123
1960-12-23,8667.430059345123
1960-12-27,8667.430059345123
1960-12-28,8667.430059345123
1960-12-29,8667.430059345123
1960-12-30,8667.430059345123
1961-01-03,8667.430059345123
1961-01-04,8667.430059345123
1961-01-05,8667.430059345123
1961-01-06,8667.430059345123
1961-01-09,8667.430059345123
1961-01-10,8667.430059345123
1961-01-11,8667.430059345123
1961-01-12,8667.430059345123
1961-01-13,8667.430059345123
1961-01-16,8667.430059345123
1961-01-17,8667.430059345123
1961-01-18,8667.430059345123
1961-01-19,8667.430059345123
1961-01-20,8667.430059345123
1961-01-23,8667.430059345123
1961-01-24,8667.430059345123
1961-01-25,8667.430059345123
1961-01-26,8664.871383987303
1961-01-27,8664.871383987303
1961-01-30,8664.871383987303
1961-01-31,8664.871383987303
1961-02-01,8664.871383987303
1961-02-02,8664.871383987303
1961-02-03,8664.871383987303
1961-02-06,8664.871383987303
1961-02-07,8664.871383987303
1961-02-08,8664.871383987303
1961-02-09,8664.871383987303
1961-02-10,8664.871383987303
1961-02-13,8664.871383987303
1961-02-14,8664.871383987303
1961-02-15,8664.871383987303
1961-02-16,8664.871383987303
1961-02-17,8664.871383987303
1961-02-20,8664.871383987303
1961-02-21,8664.871383987303
1961-02-23,8664.871383987303
1961-02-24,8664.871383987303
1961-02-27,8664.871383987303
1961-02-28,8664.871383987303
1961-03-01,8664.871383987303
1961-03-02,8664.871383987303
1961-03-03,8664.871383987303
1961-03-06,8664.871383987303
1961-03-07,8664.871383987303
1961-03-08,8664.871383987303
1961-03-09,8664.871383987303
1961-03-10,8664.871383987303
1961-03-13,8664.871383987303
1961-03-14,8662.26424780697
1961-03-15,8659.67041487981
1961-03-16,8656.910699351594
1961-03-17,8656.910699351594
1961-03-20,8653.94511474161
1961-03-21,8653.94511474161
1961-03-22,8653.94511474161
1961-03-23,8651.067163107611
1961-03-24,8651.067163107611
1961-03-27,8648.403738828261
1961-03-28,8645.737016165473
1961-03-29,8642.85951279982
1961-03-30,8639.931627944821
1961-04-03,8639.931627944821
1961-04-04,8639.931627944821
1961-04-05,8639.931627944821
1961-04-06,8637.147290897788
1961-04-07,8637.147290897788
1961-04-10,8637.147290897788
1961-04-11,8637.147290897788
1961-04-12,8637.147290897788
1961-04-13,8637.147290897788
1961-04-14,8637.147290897788
1961-04-17,8637.147290897788
1961-04-18,8637.147290897788
1961-04-19,8637.147290897788
1961-04-20,8637.147290897788
1961-04-21,8637.147290897788
1961-04-24,8637.147290897788
1961-04-25,8637.147290897788
1961-04-26,8637.147290897788
1961-04-27,8637.147290897788
1961-04-28,8637.147290897788
1961-05-01,8637.147290897788
1961-05-02,8637.147290897788
1961-05-03,8637.147290897788
1961-05-04,8637.147290897788
1961-05-05,8637.147290897788
1961-05-08,8637.147290897788
1961-05-09,8637.147290897788
1961-05-10,8637.147290897788
1961-05-11,8637.147290897788
1961-05-12,8637.147290897788
1961-05-15,8637.147290897788
1961-05-16,8637.147290897788
1961-05-17,8637.147290897788
1961-05-18,8637.147290897788
1961-05-19,8637.147290897788
1961-05-22,8637.147290897788
1961-05-23,8637.147290897788
1961-05-24,8637.147290897788
1961-05-25,8637.147290897788
1961-05-26,8637.147290897788
1961-05-31,8637.147290897788
1961-06-01,8637.147290897788
1961-06-02,8637.147290897788
1961-06-05,8637.147290897788
1961-06-06,8637.147290897788
1961-06-07,8637.147290897788
1961-06-08,8637.147290897788
1961-06-09,8637.147290897788
1961-06-12,8637.147290897788
1961-06-13,8637.147290897788
1961-06-14,8637.147290897788
1961-06-15,8637.147290897788
1961-06-16,8637.147290897788
1961-06-19,8637.147290897788
1961-06-20,8637.147290897788
1961-06-21,8637.147290897788
1961-06-22,8637.147290897788
1961-06-23,8637.147290897788
1961-06-26,8637.147290897788
1961-06-27,8637.147290897788
1961-06-28,8637.147290897788
1961-06-29,8637.147290897788
1961-06-30,8637.147290897788
1961-07-03,8637.147290897788
1961-07-05,8637.147290897788
1961-07-06,8637.147290897788
1961-07-07,8637.147290897788
1961-07-10,8637.147290897788
1961-07-11,8637.147290897788
1961-07-12,8637.147290897788
1961-07-13,8637.147290897788
1961-07-14,8637.147290897788
1961-07-17,8637.147290897788
1961-07-18,8637.147290897788
1961-07-19,8637.147290897788
1961-07-20,8637.147290897788
1961-07-21,8637.147290897788
1961-07-24,8637.147290897788
1961-07-25,8637.147290897788
1961-07-26,8637.147290897788
1961-07-27,8637.147290897788
1961-07-28,8637.147290897788
1961-07-31,8637.147290897788
1961-08-01,8637.147290897788
1961-08-02,8637.147290897788
1961-08-03,8637.147290897788
1961-08-04,8637.147290897788
1961-08-07,8637.147290897788
1961-08-08,8637.147290897788
1961-08-09,8637.147290897788
1961-08-10,8637.147290897788
1961-08-11,8637.147290897788
1961-08-14,8637.147290897788
1961-08-15,8637.147290897788
1961-08-16,8637.147290897788
1961-08-17,8637.147290897788
1961-08-18,8637.147290897788
1961-08-21,8637.147290897788
1961-08-22,8637.147290897788
1961-08-23,8637.147290897788
1961-08-24,8637.147290897788
1961-08-25,8637.147290897788
1961-08-28,8637.147290897788
1961-08-29,8637.147290897788
1961-08-30,8637.147290897788
1961-08-31,8637.147290897788
1961-09-01,8637.147290897788
1961-09-05,8637.147290897788
1961-09-06,8637.147290897788
1961-09-07,8637.147290897788
1961-09-08,8637.147290897788
1961-09-11,8637.147290897788
1961-09-12,8637.147290897788
1961-09-13,8637.147290897788
1961-09-14,8637.147290897788
1961-09-15,8637.147290897788
1961-09-18,8637.147290897788
1961-09-19,8637.147290897788
1961-09-20,8637.147290897788
1961-09-21,8637.147290897788
1961-09-22,8637.147290897788
1961-09-25,8637.147290897788
1961-09-26,8637.147290897788
1961-09-27,8637.147290897788
1961-09-28,8637.147290897788
1961-09-29,8637.147290897788
1961-10-02,8637.147290897788
1961-10-03,8637.147290897788
1961-10-04,8637.147290897788
1961-10-05,8637.147290897788
1961-10-06,8637.147290897788
1961-10-09,8637.147290897788
1961-10-10,8637.147290897788
1961-10-11,8637.147290897788
1961-10-12,8637.147290897788
1961-10-13,8637.147290897788
1961-10-16,8637.147290897788
1961-10-17,8637.147290897788
1961-10-18,8637.147290897788
1961-10-19,8637.147290897788
1961-10-20,8637.147290897788
1961-10-23,8637.147290897788
1961-10-24,8637.147290897788
1961-10-25,8637.147290897788
1961-10-26,8637.147290897788
1961-10-27,8634.733921874875
1961-10-30,8632.35792268359
1961-10-31,8629.921260480482
1961-11-01,8627.439458535204
1961-11-02,8627.439458535204
1961-11-03,8627.439458535204
1961-11-06,8627.439458535204
1961-11-08,8627.439458535204
1961-11-09,8627.439458535204
1961-11-10,8627.439458535204
1961-11-13,8624.37663914695
1961-11-14,8621.180897155635
1961-11-15,8618.135454482905
1961-11-16,8615.120014949127
1961-11-17,8612.155405173038
1961-11-20,8609.5107887136
1961-11-21,8606.597731981423
1961-11-22,8606.597731981423
1961-11-24,8606.597731981423
1961-11-27,8606.597731981423
1961-11-28,8606.597731981423
1961-11-29,8606.597731981423
1961-11-30,8606.597731981423
1961-12-01,8606.597731981423
1961-12-04,8606.597731981423
1961-12-05,8606.597731981423
1961-12-06,8606.597731981423
1961-12-07,8606.597731981423
1961-12-08,8606.597731981423
1961-12-11,8606.597731981423
1961-12-12,8606.597731981423
1961-12-13,8606.597731981423
1961-12-14,8606.597731981423
1961-12-15,8606.597731981423
1961-12-18,8606.597731981423
1961-12-19,8606.597731981423
1961-12-20,8606.597731981423
1961-12-21,8606.597731981423
1961-12-22,8606.597731981423
1961-12-26,8606.597731981423
1961-12-27,8606.597731981423
1961-12-28,8606.597731981423
1961-12-29,8606.597731981423
1962-01-02,8606.597731981423
1962-01-03,8606.597731981423
1962-01-04,8606.597731981423
1962-01-05,8606.597731981423
1962-01-08,8606.597731981423
1962-01-09,8601.047113762865
1962-01-10,8601.047113762865
1962-01-11,8594.942318001757
1962-01-12,8588.544656820988
1962-01-15,8581.78355057622
1962-01-16,8574.673412630227
1962-01-17,8585.126353175445
1962-01-18,8596.384590100843
1962-01-19,8596.384590100843
1962-01-22,8588.007437861725
1962-01-23,8588.007437861725
1962-01-24,8588.007437861725
1962-01-25,8599.908771935472
1962-01-26,8599.908771935472
1962-01-29,8599.908771935472
1962-01-30,8599.908771935472
1962-01-31,8599.908771935472
1962-02-01,8599.908771935472
